Product ID;Name;Category;Description;Price;Image 1 URL (Hi-Res);Image 2 URL (Hi-Res);Country;Region;Grape Varieties (Szczepy);Winetype (Rodzaj);Dryness (Wytrawność);Alcohol %;Pairing (Polecane do);Product URL
maziak;Kartonik 1 butelka zamykany 7,8x9x34 srebny maziak;Prezenty | Opakowania na wino | Na 1 butelkę;Kartonik na 1 butelkę zamykany z uchwytem – Srebrny maziak (7,8x9x34) Szukasz eleganckiego i funkcjonalnego opakowania na butelkę ? Nasz kartonik na jedną butelkę w kolorze srebrnym maziak to idealne rozwiązanie! Dlaczego warto wybrać nasz kartonik? 1. Wyjątkowy design: Srebrny maziak dodaje szyku każdemu prezentowi. Idealnie nadaje się na różnorodne okazje – od urodzin po wesela. Dzięki nowoczesnemu wyglądowi, Twoja butelka będzie prezentować się wyjątkowo! 2. Wygodny uchwyt: Zamykany kartonik wyposażony jest w praktyczny uchwyt, co ułatwia przenoszenie. Nie musisz się martwić o to, że butelka przypadkowo wypadnie z opakowania – solidne wykonanie zapewnia bezpieczeństwo. 3. Optymalne wymiary: Wymiary 7,8 x 9 x 34 cm sprawiają, że nasz kartonik pasuje do większości standardowych butelek. Niezależnie od tego, czy chcesz zapakować wino, szampana czy inny napój – nasz produkt sprosta Twoim oczekiwaniom. Gdzie wykorzystać nasz kartonik? - Prezent dla bliskiej osoby : Idealny do pakowania alkoholu jako wyjątkowy upominek. - Eventy i imprezy : Doskonałe na wesela, bankiety czy przyjęcia. Nie czekaj! Wybierz nasz srebrny kartonik na jedną butelkę zamykany z uchwytem już dziś i dodaj elegancji swoim prezentom ! Zrób krok ku perfekcyjnemu pakowaniu – Twoi bliscy będą zachwyceni! Zamów teraz i skorzystaj z naszej oferty!;15,00 zł;https://dobrewina.pl/2288-large_default/kartonik-na-1-butelke-zamykany-z-uchwytem-o-wymiarach-78x9x34-kolor-srebny-maziak.jpg;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;https://dobrewina.pl/opakowanie-tekturowe/5578-kartonik-na-1-butelke-zamykany-z-uchwytem-o-wymiarach-78x9x34-kolor-srebny-maziak.html
kartoniku;Zestaw prezentowy dwa wina oraz delikatesy w eleganckim kartoniku;Prezenty | Zestawy prezentowe;Zestaw prezentowy , który składają się z białego wina Barbanera Campopietro Sangiovese vinificato in Bianco Toscana IGT , czerwonego wina Bio 3 Passo Rosso 0,75 L , Żurawina w czekoladzie deserowej 80g , Dżem z czarnych wiśni 320 gram zapakowany w elegancki kartonik na 3 butelki zamykany o wymiarach 9,4x25,7x35 w kolorze granat to doskonały wybór dla miłośników wysokiej jakości produktów. Nasz zestaw prezentowy zawiera starannie wyselekcjonowane wina i pyszne przekąski , które z pewnością zachwycą każdego smakosza. Barbanera Campopietro Sangiovese vinificato in Bianco Toscana IGT to wyjątkowe wino o delikatnym smaku i aromacie owoców. Bio 3 Passo Rosso 0,75 L to kolejna propozycja dla miłośników doskonałego smaku - czerwone wino o intensywnym bukiecie zapachowym. Aby uzupełnić doznania smakowe proponujemy również przysmaki - żurawinę w czekoladzie deserowej oraz dżem z czarnych wiśni . Nasz zestaw prezentowy jest idealny na różne okazje - od uroczystych spotkań rodzinnych po spotkania firmowe. Zapakowany w elegancki kartonik na trzy butelki, nasz zestaw prezentowy będzie doskonałym upominkiem dla bliskiej osoby lub idealnym prezentem świątecznym dla pracowników lub kontrahentów. Dzięki naszemu zestawowi prezentowemu możesz cieszyć się wyjątkowymi smakami i aromatami bez wychodzenia z domu. Zamów już teraz i spraw swoim bliskim niezapomnianą przyjemność degustacji wysokiej jakości włoskich win i przysmaków! Zestaw prezentowy możesz kupić również w naszych sklepach stacjonarnych: Dobre Wina, Warszawa, ul. Wyczółki 46 Dobre Wina, Warszawa, ul. Mickiewicza 30 Dobre Wina, Kraków, ul. Królowej Jadwigi 146;139,00 zł;https://dobrewina.pl/2296-large_default/zestaw-prezentowy-dwa-wina-oraz-delikatesy-w-eleganckim-kartoniku.jpg;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;https://dobrewina.pl/zestawy-prezentowe/5591-zestaw-prezentowy-dwa-wina-oraz-delikatesy-w-eleganckim-kartoniku.html
kartonik;Zestaw prezentowy Armagnac Haut Marin XO zapakowany w elegancki kartonik;Prezenty | Zestawy prezentowe;Zestaw prezentowy z Armagnac Haut Marin XO zapakowany w elegancki kartonik koloru srebrnego to doskonały wybór dla miłośników wysokiej jakości alkoholi. Nasz zestaw prezentowy zawiera butelkę wyjątkowego Armagnac Haut Marin XO , który zachwyci nawet najbardziej wymagających koneserów. Elegancki kartonik w kolorze srebrnym dodaje mu jeszcze więcej prestiżu i sprawia, że prezent staje się niezapomnianym doświadczeniem. Dzięki naszemu zestawowi prezentowemu z Armagnac Haut Marin XO możesz podarować bliskiej osobie niepowtarzalny smak luksusu i ekskluzywności. Doskonale nadaje się na różne okazje, takie jak urodziny, święta czy rocznice. Dodatkowo, elegancki kartonik sprawia, że prezent prezentuje się wyjątkowo atrakcyjnie i gustownie. Dlatego jeśli szukasz idealnego zestawu prezentowego z Armagnac Haut Marin XO zapakowanego w elegancki kartonik koloru srebrnego, to jesteś we właściwym miejscu. Zestaw prezentowy z Armagnac Haut Marin XO możesz kupić również w naszych sklepach stacjonarnych: Dobre Wina, Warszawa, ul. Wyczółki 46 Dobre Wina, Warszawa, ul. Mickiewicza 30 Dobre Wina, Kraków, ul. Królowej Jadwigi 146;249,00 zł;https://dobrewina.pl/2297-large_default/zestaw-prezentowy-armagnac-haut-marin-xo-zapakowany-w-elegancki-kartonik.jpg;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;https://dobrewina.pl/zestawy-prezentowe/5592-zestaw-prezentowy-armagnac-haut-marin-xo-zapakowany-w-elegancki-kartonik.html
zielona;Torebka papierowa 1 butelkę zielona;Prezenty | Opakowania na wino | Na 1 butelkę;Torebka Papierowa na 1 Butelkę Wina – Zielona Elegancka torebka papierowa w kolorze zielonym, dedykowana do bezpiecznego i stylowego przenoszenia jednej butelki wina. Wykonana z wysokiej jakości papieru o gramaturze 110 g/m², co zapewnia jej trwałość i estetyczny wygląd. Specyfikacja: - Wymiary: 140 mm (szerokość) x 80 mm (głębokość) x 390 mm (wysokość) - Uchwyt: Skręcane papierowe uchwyty mocowane od wewnątrz, gwarantujące wygodę podczas przenoszenia - Pojemność: Odpowiednia dla standardowej butelki wina o pojemności 0,75 L Torebka jest idealnym rozwiązaniem dla osób i firm pragnących podkreślić swój indywidualizm oraz wyróżnić się estetycznym opakowaniem. Doskonale sprawdzi się jako opakowanie prezentowe dla butelki wina, alkoholu, zabawek czy roślin. Dzięki swojej wytrzymałości i eleganckiemu wyglądowi, zielona torebka papierowa na wino stanowi praktyczne i estetyczne rozwiązanie na różne okazje.;6,00 zł;https://dobrewina.pl/2425-large_default/torebka-papierowa-1-butelke-zielona.jpg;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;https://dobrewina.pl/opakowanie-tekturowe/5710-torebka-papierowa-1-butelke-zielona.html
srebrny;Kartonik 2 butelki zamykany 9x17x33 srebrny;Prezenty | Opakowania na wino | Na 2 butelki;Eleganckie opakowanie prezentowe na 2 butelki wina – w kolorze srebrnym, z praktycznym zamknięciem. Kartonik wykonany z solidnej tektury, dzięki czemu jest trwały i bezpieczny w transporcie. Minimalistyczny, a zarazem szykowny design sprawia, że idealnie sprawdzi się jako oprawa dla win, nalewek czy alkoholi premium. Wymiary: 9 × 17 × 33 cm To doskonały wybór, gdy chcesz wręczyć prezent w eleganckiej i estetycznej formie – zarówno dla klientów biznesowych, jak i bliskich. Produkty przedstawione na zdjęciach pełnią wyłącznie funkcję prezentacji – oferta dotyczy samego opakowania, bez zawartości. Kartonik 2 butelki zamykany 9x17x33 srebrny możesz kupić również w naszych sklepach stacjonarnych: Dobre Wina, Warszawa, ul. Wyczółki 46 Dobre Wina, Warszawa, ul. Mickiewicza 30 Dobre Wina, Kraków, ul. Królowej Jadwigi 146;25,00 zł;https://dobrewina.pl/2492-large_default/kartonik-2-butelki-zamykany-9x17x33-srebrny.jpg;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;https://dobrewina.pl/opakowanie-tekturowe/5484-kartonik-2-butelki-zamykany-9x17x33-srebrny.html
delikatesy;Zestaw prezentowy z Brunello Argiano oraz pyszne delikatesy;Prezenty | Zestawy prezentowe;Zestaw prezentowy z Brunello Argiano oraz pyszne delikatesy Elegancki zestaw upominkowy z włoskim Brunello di Montalcino i wyjątkowymi dodatkami — skomponowany z myślą o tych, którzy chcą obdarować smakiem i klasą. Ten starannie dobrany zestaw zawiera: Brunello di Montalcino Argiano 2019 (0,75 L, 14,5%) – cenione toskańskie wino czerwone z doskonałym potencjałem starzenia, złożonym bukietem owoców i przypraw oraz znakomitą strukturą. Konfiturę z figi (150 g) – słodka, aksamitna nuta natury. Prażone orzechy nerkowca w karmelu (70 g) – słodko-słone chrupnięcie, które intryguje. Delikates foie gras z łagodnym białym winem (100 g) – elegancki akcent o wyrafinowanym smaku. Srebrny kartonik na 2 butelki (9 × 17 × 33 cm) — estetyczne i praktyczne wykończenie każdego prezentu. Dlaczego warto? To komplet premium w kategorii kosze prezentowe z alkoholem — idealny jako wino na prezent , upominek biznesowy czy świąteczny gest z klasą. Z jednej strony włoska prestiż i głębia wina Brunello, z drugiej – smakowe detale, które zachwycają. Eleganckie opakowanie w srebrnym kolorze dodaje mu wyrafinowania i gotowości do wręczenia. Zalety zestawu: Włoska jakość : Brunello Argiano to synonim tradycji i klasy DOCG. Smakowe uzupełnienie : od słodkich konfitur, przez karmelowe orzechy, aż po delikatesowe foie gras — harmonijna całość. Visually appealing : srebrny kartonik to wyrafinowany detal, który robi różnicę. Spraw, aby Twój prezent był wyjątkowy — wybierz zestaw prezentowy z Brunello Argiano i podaruj bliskim (lub klientom) smak, który na długo pozostanie w pamięci. Elegancki zestaw upominkowy z włoskim Brunello di Montalcino i wyjątkowymi dodatkami możesz kupić również w naszych sklepach stacjonarnych: Dobre Wina, Warszawa, ul. Wyczółki 46 Dobre Wina, Warszawa, ul. Mickiewicza 30 Dobre Wina, Kraków, ul. Królowej Jadwigi 146;269,00 zł;https://dobrewina.pl/2493-large_default/zestaw-prezentowy-z-brunello-argiano-oraz-pyszne-delikatesy.jpg;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;https://dobrewina.pl/zestawy-prezentowe/5770-zestaw-prezentowy-z-brunello-argiano-oraz-pyszne-delikatesy.html
lyzeczka;Apsinthion De Luxe - Absinthe 0,5 L 55% zestaw szklanka + łyżeczka;Prezenty | Zestawy prezentowe | Alkohole | Likiery | Bittersy;Apsinthion De Luxe – Absinthe 0,5 L 55% Ekskluzywny zestaw z oryginalną szklanką i łyżeczką Poznaj legendarny smak zielonej wróżki w luksusowym wydaniu. Apsinthion De Luxe to wysokiej jakości absynt o mocy 55%, destylowany z naturalnych ziół, z dominującą nutą piołunu, anyżu i kopru włoskiego. Idealny dla koneserów mocnych trunków i miłośników barmańskich rytuałów. W zestawie : - oryginalna szklanka do absyntu - klasyczna łyżeczka do rytuału z cukrem Charakterystyka: Pojemność : 0,5 L Zawartość alkoholu : 55% Typ alkoholu : Absynt Kraj pochodzenia : Polska Kolor : intensywnie zielony Aromat : piołun, anyż, zioła Smak : wyrazisty, zbalansowany, z charakterystyczną goryczką Dla kogo? Ten zestaw to doskonały wybór na prezent, do domowego barku lub jako element wieczoru z nutą tajemnicy i stylu vintage. Rytuał podania: Ustaw łyżeczkę na szklance, połóż kostkę cukru i powoli przelej przez nią zimną wodę. Obserwuj, jak absynt mętnieje, uwalniając swoje złożone aromaty. To nie tylko napój – to doświadczenie . Zamów zestaw Apsinthion De Luxe i odkryj klasykę z nutą magii! Zestaw Apsinthion De Luxe możesz kupić również w naszych sklepach stacjonarnych: Dobre Wina, Warszawa, ul. Wyczółki 46 Dobre Wina, Warszawa, ul. Mickiewicza 30 Dobre Wina, Kraków, ul. Królowej Jadwigi 146 W celu potwierdzenia dostępności - prosimy o kontakt telefoniczny lub mailowy.;139,00 zł;https://dobrewina.pl/2423-large_default/apsinthion-de-luxe-absinthe-05-l-55-zestaw-szklanka-lyzeczka.jpg;N/A;Polska;N/A;N/A;Alkohol mocny;N/A;55%;N/A;https://dobrewina.pl/likiery/5713-apsinthion-de-luxe-absinthe-05-l-55-zestaw-szklanka-lyzeczka.html
wina;Kartonik na 3 butelki zamykany 13x24x34 EKO - opakowanie na wina;Prezenty | Opakowania na wino | Na 3 i więcej butelek;Kartonik na 3 Butelki EKO – Zamykany (13 × 24 × 34 cm) Naturalna elegancja w oprawie dla trzech wyjątkowych win Poznaj ekologiczne opakowanie prezentowe, które łączy minimalistyczny styl z praktycznym rozwiązaniem na podarowanie trzech ulubionych win. Wykonany z trwałego, przyjaznego środowisku kartonu, ten zamykany kartonik doskonale sprawdzi się przy tworzeniu zestawów prezentowych — zarówno biznesowych, jak i prywatnych. Co wyróżnia ten kartonik? Mieści trzy standardowe butelki 0,75 l Wykonany z naturalnego, szlachetnego kartonu w stylu eko Elegancka, zamykana konstrukcja — gotowe do wręczenia bez dodatkowego pakowania Idealny do zestawów świątecznych, biznesowych lub jubileuszowych Zalety: Minimalizm i klasa — bez zbędnych ozdób, pełen naturalnego uroku Trwałe wykonanie, które zapewnia stabilną prezentację trzech butelek Wygodne składane zamknięcie Świetny wybór do wręczenia zestawu win z naszej oferty Parametry: Wymiary: 13 × 24 × 34 cm Kolor: naturalny kraft (eko) Pojemność: 3 butelki Typ: opakowanie prezentowe z uchwytem wstążka Zestaw trzech win w tym kartoniku to prezent, który zawsze zrobi wrażenie — postaw na prostotę i styl. Kartonik na 3 butelki zamykany 13x24x34 EKO możesz kupić również w naszych sklepach stacjonarnych: Dobre Wina, Warszawa, ul. Wyczółki 46 Dobre Wina, Warszawa, ul. Mickiewicza 30 Dobre Wina, Kraków, ul. Królowej Jadwigi 146;29,90 zł;https://dobrewina.pl/2528-large_default/kartonik-na-3-butelki-zamykany-13x24x34-eko-opakowanie-na-wina.jpg;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;https://dobrewina.pl/opakowanie-tekturowe/5860-kartonik-na-3-butelki-zamykany-13x24x34-eko-opakowanie-na-wina.html
wino;Kartonik na 2 butelka typu stożek 8x16x40 EKO - opakowanie na wino;Prezenty | Opakowania na wino | Na 2 butelki;Kartonik Stożkowy na 2 Butelki EKO (8 × 16 × 40 cm) Naturalny minimalizm w praktycznym wydaniu – idealny duet w oprawie eko Ten ekologiczny kartonik typu stożek to doskonała propozycja dla osób, które cenią prostotę i styl. Wykonany z naturalnego kartonu w kolorze kraft, mieści dwie butelki wina 0,75 l i świetnie sprawdzi się jako prezent na każdą okazję – elegancki, praktyczny i zgodny z duchem ekologii. Dlaczego warto go wybrać? Pomieści 2 standardowe butelki wina (0,75 l) Wykonany z ekologicznego, szlachetnego kartonu typu kraft Oryginalna stożkowa forma – przyciąga uwagę i podkreśla wyjątkowość zestawu Lekka, a zarazem stabilna konstrukcja Idealny wybór na prezent okolicznościowy, świąteczny lub biznesowy Świetnie wygląda jako opakowanie win na: Prezent świąteczny Wino jubileuszowe lub rocznicowe Zestaw upominkowy dla kontrahentów Podarunek na wesele, urodziny czy parapetówkę Parametry: Wymiary: 8 × 16 × 40 cm Kolor: naturalny kraft (eko) Pojemność: 2 butelki wina Typ: stożkowe opakowanie prezentowe z uchwytem Podaruj wino w zgodzie z naturą — minimalistycznie, ekologicznie, z klasą. Kartonik na 2 butelka typu stożek 8x16x40 EKO możesz kupić również w naszych sklepach stacjonarnych: Dobre Wina, Warszawa, ul. Wyczółki 46 Dobre Wina, Warszawa, ul. Mickiewicza 30 Dobre Wina, Kraków, ul. Królowej Jadwigi 146;19,90 zł;https://dobrewina.pl/2532-large_default/kartonik-na-2-butelka-typu-stozek-8x16x40-eko-opakowanie-na-wino.jpg;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;https://dobrewina.pl/opakowanie-tekturowe/5784-kartonik-na-2-butelka-typu-stozek-8x16x40-eko-opakowanie-na-wino.html
limoncello;"Zestaw Prezentowy ""Ogień i Słońce"" – Whisky & Limoncello";Prezenty | Zestawy prezentowe;"Zestaw Prezentowy ""Ogień i Słońce"" – Whisky & Limoncello Elegancki zestaw prezentowy, który łączy słoneczną, włoską lekkość z rozgrzewającą, szkocką tradycją. To idealny duet dla miłośników kontrastowych smaków i wysokiej jakości alkoholi. Zestaw jest starannie zapakowany w ekologiczny kartonik i ozdobiony kompozycją natury, która zachwyci obdarowaną osobę. Skład zestawu: Limoncello Casal d'Emilia (0,7 L): Klasyczny, słodki włoski likier cytrynowy, idealny do serwowania mocno schłodzonego lub jako składnik orzeźwiających koktajli. Przenosi w myślach do ciepłej Italii. Whisky Duncan's Blended Scotch 3YO (0,7 L): Wytrawna, szkocka whisky typu blended leżakująca przez 3 lata. Charakteryzuje się przyjemną łagodnością i ciepłym finiszem. Doskonała do degustacji solo lub z lodem. Opakowanie i Prezentacja: Zestaw jest zapakowany w ekologiczny, zamykany kartonik z wygodnym uchwytem ( 9x17x33 EKO ). Opakowanie jest wypełnione naturalnym siankiem i udekorowane w stylu premium rustic , zawierającym: Suszone plastry pomarańczy Aromatyczne laski cynamonu Ozdobne szyszki oraz czerwone jagody Taka kompozycja sprawia, że zestaw jest od razu gotowy do wręczenia i idealnie pasuje na każdą jesienno-zimową okazję, święta czy prezent firmowy. Zainwestuj w jakość i pomysł – podaruj ""Ogień i Słońce"" i zapewnij chwile pełne smaku i ciepła! Zestaw Prezentowy ""Ogień i Słońce"" – Whisky & Limoncello możesz kupić również w naszych sklepach stacjonarnych: Dobre Wina, Warszawa, ul. Wyczółki 46 Dobre Wina, Warszawa, ul. Mickiewicza 30 Dobre Wina, Kraków, ul. Królowej Jadwigi 146 W celu potwierdzenia dostępności - prosimy o kontakt telefoniczny lub mailowy.";159,00 zł;https://dobrewina.pl/2550-large_default/zestaw-prezentowy-ogien-i-slonce-whisky-limoncello.jpg;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;https://dobrewina.pl/zestawy-prezentowe/5862-zestaw-prezentowy-ogien-i-slonce-whisky-limoncello.html
smaku;"Zestaw Prezentowy ""Francuska Elegancja"" – Armagnac XO & Deski Smaku";Prezenty | Zestawy prezentowe;"Zestaw Prezentowy ""Francuska Elegancja"" – Armagnac XO & Deski Smaku Wyjątkowy zestaw dla prawdziwego konesera, ceniącego sobie wyrafinowany smak i długoletnią tradycję. To połączenie szlachetnego, francuskiego destylatu z trzema ekskluzywnymi konfiturami, które idealnie podkreślą smak serów i pasztetów, tworząc niezapomniane kulinarne doświadczenie. Skład zestawu: Armagnac Haut Marin XO (0,7 L): Prestiżowy destylat z regionu Bas Armagnac, charakteryzujący się bogatym, głębokim smakiem i aromatem suszonych owoców, wanilii i dębu. Oznaczenie XO gwarantuje długie leżakowanie i wyjątkową gładkość. Konfitura z Cebuli Lucien Georgelin (150 g): Klasyczny dodatek do Foie Gras, pasztetów i wędzonych mięs. Konfitura z Czarnych Czereśni Lucien Georgelin (155 g): Idealna do łączenia z twardymi i dojrzewającymi serami, jak również do deserów. Konfitura z Fig Lucien Georgelin (150 g): Doskonała w połączeniu z serami pleśniowymi, kozimi i deską wędlin. Opakowanie i Prezentacja: Zestaw jest starannie ułożony w eleganckim, granatowym kartoniku prezentowym z uchwytem ( 7.8x16.5x34 cm ). Wnętrze wypełnione jest naturalnym, drewnianym siankiem i ozdobione elementami w stylu vintage-bożonarodzeniowym , takimi jak: Suszone plastry pomarańczy Aromatyczne laski cynamonu i anyż Ozdobne szyszki i czerwone jagody Ta staranna oprawa wizualna sprawia, że zestaw ""Francuska Elegancja"" jest gotowy do wręczenia i stanowi idealny prezent biznesowy, gwiazdkowy lub z okazji jubileuszu. Podaruj klasę i smak – wybierz zestaw z Armagnakiem XO, który zachwyci najbardziej wymagających smakoszy! Zestaw Prezentowy ""Francuska Elegancja"" – Armagnac XO & Deski Smaku możesz kupić również w naszych sklepach stacjonarnych: Dobre Wina, Warszawa, ul. Wyczółki 46 Dobre Wina, Warszawa, ul. Mickiewicza 30 Dobre Wina, Kraków, ul. Królowej Jadwigi 146 W celu potwierdzenia dostępności - prosimy o kontakt telefoniczny lub mailowy.";299,00 zł;https://dobrewina.pl/2551-large_default/zestaw-prezentowy-francuska-elegancja-armagnac-xo-deski-smaku.jpg;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;https://dobrewina.pl/zestawy-prezentowe/5863-zestaw-prezentowy-francuska-elegancja-armagnac-xo-deski-smaku.html
butrago;"Zestaw Prezentowy ""Navarra Crianza"" – Marques de Butrago";Prezenty | Zestawy prezentowe;"Zestaw Prezentowy ""Navarra Crianza"" – Marques de Butrago Elegancki zestaw prezentowy, który łączy hiszpańską winiarską tradycję z ekologicznym stylem. To idealny upominek dla miłośników win czerwonych, ceniących sobie zarówno jakość, jak i dbałość o naturalną oprawę. Wino Crianza z regionu Navarra zachwyci złożonym smakiem, a naturalne opakowanie podkreśli jego charakter. Skład zestawu: Wino Marques de Butrago Crianza (0,75 L): Szlachetne, czerwone wino hiszpańskie z apelacji DO Navarra. Po okresie dojrzewania (Crianza) nabiera pięknych nut czerwonych owoców, wanilii i przypraw . Jest to wino zrównoważone, o gładkiej taninie, idealne do czerwonych mięs i dojrzałych serów. Opakowanie i Prezentacja: Zestaw jest starannie zapakowany w ekologiczny, zamykany kartonik z wygodnym uchwytem ( 7.8x9x34 EKO ). Wnętrze wypełnione jest naturalnym drewnianym siankiem i ozdobione elementami premium rustic , takimi jak: Suszony plaster pomarańczy Ozdobne szyszki Ten gotowy do wręczenia zestaw doskonale sprawdzi się jako elegancki prezent biznesowy, upominek urodzinowy lub podziękowanie. Podaruj kawałek słonecznej Hiszpanii w naturalnej oprawie! Wybierz Zestaw ""Navarra Crianza"" już dziś! Zestaw Prezentowy ""Navarra Crianza"" – Marques de Butrago możesz kupić również w naszych sklepach stacjonarnych: Dobre Wina, Warszawa, ul. Wyczółki 46 Dobre Wina, Warszawa, ul. Mickiewicza 30 Dobre Wina, Kraków, ul. Królowej Jadwigi 146 W celu potwierdzenia dostępności - prosimy o kontakt telefoniczny lub mailowy.";49,00 zł;https://dobrewina.pl/2552-large_default/zestaw-prezentowy-navarra-crianza-marques-de-butrago.jpg;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;https://dobrewina.pl/zestawy-prezentowe/5864-zestaw-prezentowy-navarra-crianza-marques-de-butrago.html
3760094286755;Armagnac Haut Marin VSOP 0,7 L;Alkohole | Armagnac;Armagnac Haut Marin VSOP to wyjątkowy destylat z regionu Armagnac we Francji. Jest to brandy o znakomitej jakości, starzona przez co najmniej 5 lat w dębowych beczkach, co nadaje jej bogaty i głęboki smak. To trunk o subtelnym aromacie owoców suszonych, wanilii i delikatnych nutach drewna. W smaku można wyczuć nuty karmelu, migdałów i przypraw, które doskonale komponują się ze słodyczą owoców.;179,00 zł;https://dobrewina.pl/2282-large_default/armagnac-haut-marin-vsop-07-l.jpg;https://dobrewina.pl/2146-large_default/armagnac-haut-marin-vsop-07-l.jpg;Francja;Armagnac;N/A;Alkohol mocny;N/A;40%;N/A;https://dobrewina.pl/armagnac/5469-armagnac-haut-marin-vsop-07-l-3760094286755.html
3760094286762;Armagnac Haut Marin XO 0,7 L;Alkohole | Armagnac;Rozpływający się w ustach, luksusowy trunek z regionu Armagnac - Haut Marin XO 0,7 L. Ta wyjątkowa destylacja zachwyca swoim bogatym aromatem i intensywnym smakiem. Idealny do degustacji na specjalne okazje lub jako prezent dla miłośników wysokiej jakości alkoholi. Armagnac Haut Marin XO 0,7 L to połączenie tradycji i nowoczesności. Starzony w dębowych beczkach przez wiele lat, nabiera niepowtarzalnego charakteru i głębokiego smaku. Delikatna słodycz owoców suszonych przeplata się z nutami wanilii i karmelu, tworząc niezapomniane doznania dla podniebienia.;239,00 zł;https://dobrewina.pl/2283-large_default/armagnac-haut-marin-xo-07-l.jpg;https://dobrewina.pl/2148-large_default/armagnac-haut-marin-xo-07-l.jpg;Francja;Armagnac;N/A;Alkohol mocny;N/A;40%;N/A;https://dobrewina.pl/armagnac/5470-armagnac-haut-marin-xo-07-l-3760094286762.html
5907522604226;Polowaca Przepalanka Góralska 0,5 L 37,5%;Alkohole | Wódka;Polowaca Przepalanka Góralska 0,5 L, 37,5% Polska • Wódka smakowa • 37,5% Polowaca Przepalanka Góralska to tradycyjna polska wódka smakowa, w której mocny charakter alkoholu łączy się z subtelną nutą palonego cukru. Powstaje w oparciu o klasyczną recepturę góralską – jej bursztynowy kolor i słodko-gorzki smak przywodzą na myśl domowe przepalanki przygotowywane od pokoleń. W kieliszku urzeka ciepłą, złocistą barwą. Aromat wyraźnie karmelowy, z nutą palonego cukru i delikatnej wanilii. W smaku gładka, lekko słodkawa, z delikatną goryczką i przyjemnym, rozgrzewającym finiszem. Charakterystyka: Kolor: bursztynowo-złoty Aromat: palony cukier, karmel, wanilia Smak: gładki, słodko-gorzki, rozgrzewający Dlaczego warto? To wyjątkowa propozycja dla miłośników klasycznych polskich wódek smakowych – z charakterem, ale też aksamitną łagodnością. Idealna zarówno na rodzinne spotkania, jak i jako ciekawy element domowego barku. Idealne do: degustacji w czystej postaci, najlepiej schłodzonej tradycyjnych góralskich potraw i wędlin wieczornych spotkań w gronie przyjaciół Polowaca Przepalanka Góralska – smak tradycji zamknięty w butelce. Dodaj do koszyka i poznaj klasykę polskich wódek smakowych! Polowaca Przepalanka Góralska możesz kupić również w naszych sklepach stacjonarnych: Dobre Wina, Warszawa, ul. Wyczółki 46 Dobre Wina, Warszawa, ul. Mickiewicza 30 Dobre Wina, Kraków, ul. Królowej Jadwigi 146 W celu potwierdzenia dostępności - prosimy o kontakt telefoniczny lub mailowy.;47,00 zł;https://dobrewina.pl/2164-large_default/polowaca-przepalanka-goralska-05-l-375.jpg;N/A;Polska;N/A;N/A;N/A;N/A;37,5%;N/A;https://dobrewina.pl/wodka/5474-polowaca-przepalanka-goralska-05-l-375-5907522604226.html
